"participant","condition","block","trial_n","rt","accuracy"
531,1,2,32,689,1
531,1,2,33,710,1
531,1,2,34,698,1
531,1,2,35,765,1
531,1,2,36,645,1
531,1,2,37,717,1
531,1,2,38,648,1
531,1,2,39,726,1
531,1,2,40,759,1
528,2,1,1,656,1
528,2,1,2,648,1
528,2,1,3,547,1
528,2,1,4,741,1
528,2,1,5,452,1
528,2,1,6,465,1
528,2,1,7,462,1
528,2,1,8,503,1
528,2,1,9,766,0
528,2,1,10,464,1
528,2,1,11,463,1
528,2,1,12,382,1
528,2,1,13,369,1
528,2,1,14,374,1
528,2,1,15,1016,0
528,2,1,16,827,0
528,2,1,17,443,1
528,2,1,18,474,1
528,2,1,19,383,1
528,2,1,20,766,1
528,2,1,21,474,1
528,2,1,22,457,1
528,2,1,23,419,1
528,2,1,24,479,1
528,2,1,25,539,1
528,2,1,26,436,1
528,2,1,27,400,1
528,2,1,28,457,1
528,2,1,29,478,1
528,2,1,30,379,1
528,2,1,31,451,1
528,2,1,32,437,1
528,2,1,33,382,1
528,2,1,34,418,1
528,2,1,35,377,1
528,2,1,36,476,1
528,2,1,37,851,0
528,2,1,38,583,1
528,2,1,39,641,0
528,2,1,40,776,0
528,2,2,1,1044,1
528,2,2,2,674,1
528,2,2,3,727,1
528,2,2,4,987,0
528,2,2,5,490,1
528,2,2,6,447,1
528,2,2,7,422,1
528,2,2,8,442,1
528,2,2,9,396,1
528,2,2,10,512,1
528,2,2,11,370,1
528,2,2,12,370,1
528,2,2,13,407,1
528,2,2,14,606,1
528,2,2,15,431,1
528,2,2,16,435,1
528,2,2,17,894,0
528,2,2,18,754,0
528,2,2,19,393,1
528,2,2,20,438,1
528,2,2,21,671,1
528,2,2,22,483,1
528,2,2,23,679,1
528,2,2,24,442,1
528,2,2,25,644,1
528,2,2,26,605,1
528,2,2,27,508,1
528,2,2,28,941,0
528,2,2,29,517,1
528,2,2,30,474,1
528,2,2,31,770,0
528,2,2,32,527,1
528,2,2,33,696,1
528,2,2,34,833,0
528,2,2,35,627,1
528,2,2,36,760,0
528,2,2,37,727,0
528,2,2,38,697,1
528,2,2,39,574,1
528,2,2,40,339,1
488,2,1,1,1544,1
488,2,1,2,1567,1
488,2,1,3,690,1
488,2,1,4,517,1
488,2,1,5,636,1
488,2,1,6,514,1
488,2,1,7,477,1
488,2,1,8,1017,1
488,2,1,9,821,1
488,2,1,10,606,1
488,2,1,11,483,1
488,2,1,12,449,1
488,2,1,13,731,1
488,2,1,14,482,1
488,2,1,15,416,1
488,2,1,16,744,1
488,2,1,17,444,1
488,2,1,18,492,1
488,2,1,19,445,1
488,2,1,20,344,1
488,2,1,21,493,1
488,2,1,22,811,0
488,2,1,23,705,1
488,2,1,24,458,1
488,2,1,25,624,1
488,2,1,26,441,1
488,2,1,27,324,1
488,2,1,28,632,1
488,2,1,29,386,1
488,2,1,30,400,1
488,2,1,31,793,1
488,2,1,32,579,1
488,2,1,33,440,1
488,2,1,34,482,1
488,2,1,35,421,1
488,2,1,36,506,1
488,2,1,37,1051,0
488,2,1,38,1196,1
488,2,1,39,687,1
488,2,1,40,680,1
488,2,2,1,1415,1
488,2,2,2,1525,1
488,2,2,3,567,1
488,2,2,4,854,1
488,2,2,5,554,1
488,2,2,6,1644,1
488,2,2,7,1505,1
488,2,2,8,1128,1
488,2,2,9,1321,1
488,2,2,10,898,1
488,2,2,11,753,1
488,2,2,12,611,1
488,2,2,13,706,1
488,2,2,14,769,1
488,2,2,15,800,1
488,2,2,16,1083,0
488,2,2,17,880,1
488,2,2,18,1035,0
488,2,2,19,951,1
488,2,2,20,1441,1
488,2,2,21,928,1
488,2,2,22,1083,0
488,2,2,23,783,1
488,2,2,24,914,1
488,2,2,25,891,1
488,2,2,26,870,1
488,2,2,27,1248,1
488,2,2,28,947,1
488,2,2,29,827,1
488,2,2,30,648,1
488,2,2,31,861,1
488,2,2,32,1004,1
488,2,2,33,1173,0
488,2,2,34,1412,1
488,2,2,35,761,1
488,2,2,36,625,1
488,2,2,37,429,1
488,2,2,38,1245,1
488,2,2,39,697,1
488,2,2,40,497,1
545,1,1,1,646,1
545,1,1,2,507,1
545,1,1,3,616,1
545,1,1,4,634,1
545,1,1,5,572,1
545,1,1,6,521,1
545,1,1,7,549,1
545,1,1,8,551,1
545,1,1,9,565,1
545,1,1,10,527,1
545,1,1,11,598,1
545,1,1,12,558,1
545,1,1,13,584,1
545,1,1,14,540,1
545,1,1,15,585,1
545,1,1,16,559,1
545,1,1,17,570,1
545,1,1,18,515,1
545,1,1,19,556,1
545,1,1,20,530,1
545,1,1,21,557,1
545,1,1,22,481,1
545,1,1,23,557,1
545,1,1,24,531,1
545,1,1,25,548,1
545,1,1,26,734,1
545,1,1,27,557,1
545,1,1,28,599,1
545,1,1,29,532,1
545,1,1,30,568,1
545,1,1,31,537,1
545,1,1,32,578,1
545,1,1,33,556,1
545,1,1,34,530,1
545,1,1,35,491,1
545,1,1,36,477,1
545,1,1,37,494,1
545,1,1,38,549,1
545,1,1,39,610,1
545,1,1,40,533,1
545,1,2,1,1050,1
545,1,2,2,655,1
545,1,2,3,1203,1
545,1,2,4,732,1
545,1,2,5,1257,1
545,1,2,6,477,1
545,1,2,7,497,1
545,1,2,8,523,1
545,1,2,9,562,1
545,1,2,10,419,1
545,1,2,11,389,1
545,1,2,12,1727,0
545,1,2,13,752,1
545,1,2,14,1006,1
545,1,2,15,623,1
545,1,2,16,649,1
545,1,2,17,565,1
545,1,2,18,585,1
545,1,2,19,554,1
545,1,2,20,637,1
545,1,2,21,631,1
545,1,2,22,519,1
545,1,2,23,551,1
545,1,2,24,464,1
545,1,2,25,548,1
545,1,2,26,680,1
545,1,2,27,679,1
545,1,2,28,718,1
545,1,2,29,555,1
545,1,2,30,861,0
545,1,2,31,571,1
545,1,2,32,1018,1
545,1,2,33,758,1
545,1,2,34,984,1
545,1,2,35,480,1
545,1,2,36,813,1
545,1,2,37,535,1
545,1,2,38,817,1
545,1,2,39,600,1
545,1,2,40,619,1
525,1,1,1,745,1
525,1,1,2,422,1
525,1,1,3,537,1
525,1,1,4,430,1
525,1,1,5,440,1
525,1,1,6,434,1
525,1,1,7,467,1
525,1,1,8,592,1
525,1,1,9,434,1
525,1,1,10,644,1
525,1,1,11,629,1
525,1,1,12,744,1
525,1,1,13,357,1
525,1,1,14,540,1
525,1,1,15,1210,0
525,1,1,16,596,1
525,1,1,17,632,1
525,1,1,18,474,1
525,1,1,19,497,1
525,1,1,20,425,1
525,1,1,21,411,1
525,1,1,22,582,1
525,1,1,23,449,1
525,1,1,24,426,1
525,1,1,25,561,1
525,1,1,26,502,1
525,1,1,27,565,1
525,1,1,28,553,1
525,1,1,29,510,1
525,1,1,30,461,1
525,1,1,31,481,1
525,1,1,32,530,1
525,1,1,33,471,1
525,1,1,34,528,1
525,1,1,35,542,1
525,1,1,36,571,1
525,1,1,37,545,1
525,1,1,38,487,1
525,1,1,39,607,1
525,1,1,40,377,1
525,1,2,1,988,1
525,1,2,2,1119,1
525,1,2,3,638,1
525,1,2,4,697,1
525,1,2,5,633,1
525,1,2,6,602,1
525,1,2,7,589,1
525,1,2,8,584,1
525,1,2,9,655,1
525,1,2,10,1417,1
525,1,2,11,738,1
525,1,2,12,623,1
525,1,2,13,609,1
525,1,2,14,512,1
525,1,2,15,615,1
525,1,2,16,554,1
525,1,2,17,630,1
525,1,2,18,441,1
525,1,2,19,938,1
525,1,2,20,543,1
525,1,2,21,532,1
525,1,2,22,498,1
525,1,2,23,641,1
525,1,2,24,450,1
525,1,2,25,744,1
525,1,2,26,485,1
525,1,2,27,645,1
525,1,2,28,678,1
525,1,2,29,910,1
525,1,2,30,757,1
525,1,2,31,1186,0
525,1,2,32,781,1
525,1,2,33,785,1
525,1,2,34,824,1
525,1,2,35,810,1
525,1,2,36,773,1
525,1,2,37,753,1
525,1,2,38,822,1
525,1,2,39,714,1
525,1,2,40,897,1
518,2,1,1,602,1
518,2,1,2,406,1
518,2,1,3,417,1
518,2,1,4,844,0
518,2,1,5,565,1
518,2,1,6,410,1
518,2,1,7,437,1
518,2,1,8,391,1
518,2,1,9,395,1
518,2,1,10,491,1
518,2,1,11,507,1
518,2,1,12,442,1
518,2,1,13,380,1
518,2,1,14,401,1
518,2,1,15,396,1
518,2,1,16,448,1
518,2,1,17,378,1
518,2,1,18,391,1
518,2,1,19,435,1
518,2,1,20,501,1
518,2,1,21,380,1
518,2,1,22,401,1
518,2,1,23,828,0
518,2,1,24,454,1
518,2,1,25,431,1
518,2,1,26,442,1
518,2,1,27,476,1
518,2,1,28,449,1
518,2,1,29,406,1
518,2,1,30,525,1
518,2,1,31,404,1
518,2,1,32,451,1
518,2,1,33,425,1
518,2,1,34,427,1
518,2,1,35,694,0
518,2,1,36,429,1
518,2,1,37,448,1
518,2,1,38,490,1
518,2,1,39,426,1
518,2,1,40,476,1
518,2,2,1,697,1
518,2,2,2,1601,1
518,2,2,3,524,1
518,2,2,4,419,1
518,2,2,5,382,1
518,2,2,6,546,1
518,2,2,7,600,1
518,2,2,8,371,1
518,2,2,9,368,1
518,2,2,10,709,1
518,2,2,11,720,1
518,2,2,12,751,1
518,2,2,13,476,1
518,2,2,14,533,1
518,2,2,15,459,1
518,2,2,16,571,1
518,2,2,17,545,1
518,2,2,18,495,1
518,2,2,19,631,1
518,2,2,20,313,1
518,2,2,21,505,1
518,2,2,22,496,1
518,2,2,23,656,1
518,2,2,24,656,1
518,2,2,25,386,1
518,2,2,26,494,1
518,2,2,27,430,1
518,2,2,28,464,1
518,2,2,29,514,1
518,2,2,30,698,0
518,2,2,31,505,1
518,2,2,32,444,1
518,2,2,33,674,1
518,2,2,34,395,1
518,2,2,35,574,1
518,2,2,36,580,1
518,2,2,37,528,1
518,2,2,38,391,1
518,2,2,39,595,1
518,2,2,40,599,1
500,2,1,1,865,1
500,2,1,2,449,1
500,2,1,3,490,1
500,2,1,4,354,1
500,2,1,5,472,1
500,2,1,6,560,1
500,2,1,7,397,1
500,2,1,8,449,1
500,2,1,9,475,1
500,2,1,10,363,1
500,2,1,11,480,1
500,2,1,12,417,1
500,2,1,13,499,1
500,2,1,14,379,1
500,2,1,15,463,1
500,2,1,16,416,1
500,2,1,17,547,1
500,2,1,18,441,1
500,2,1,19,603,1
500,2,1,20,430,1
500,2,1,21,457,1
500,2,1,22,506,1
500,2,1,23,601,1
500,2,1,24,572,1
500,2,1,25,497,1
500,2,1,26,1745,0
500,2,1,27,446,1
500,2,1,28,448,1
500,2,1,29,386,1
500,2,1,30,366,1
500,2,1,31,475,1
500,2,1,32,475,1
500,2,1,33,484,1
500,2,1,34,476,1
500,2,1,35,396,1
500,2,1,36,464,1
500,2,1,37,545,1
500,2,1,38,519,1
500,2,1,39,598,1
500,2,1,40,594,1
500,2,2,1,2741,1
500,2,2,2,562,1
500,2,2,3,448,1
500,2,2,4,746,1
500,2,2,5,975,1
500,2,2,6,700,1
500,2,2,7,619,1
500,2,2,8,566,1
500,2,2,9,666,1
500,2,2,10,595,1
500,2,2,11,471,1
500,2,2,12,879,1
500,2,2,13,736,1
500,2,2,14,670,1
500,2,2,15,406,1
500,2,2,16,490,1
500,2,2,17,578,1
500,2,2,18,822,1
500,2,2,19,713,1
500,2,2,20,1008,0
500,2,2,21,554,1
500,2,2,22,784,1
500,2,2,23,724,1
500,2,2,24,522,1
500,2,2,25,441,1
500,2,2,26,523,1
500,2,2,27,601,1
500,2,2,28,380,1
500,2,2,29,561,1
500,2,2,30,422,1
500,2,2,31,897,1
500,2,2,32,417,1
500,2,2,33,587,1
500,2,2,34,543,1
500,2,2,35,533,1
500,2,2,36,459,1
500,2,2,37,948,1
500,2,2,38,778,1
500,2,2,39,591,1
500,2,2,40,619,1
529,1,1,1,672,1
529,1,1,2,1017,0
529,1,1,3,619,1
529,1,1,4,550,1
529,1,1,5,387,1
529,1,1,6,543,1
529,1,1,7,461,1
529,1,1,8,486,1
529,1,1,9,414,1
529,1,1,10,506,1
529,1,1,11,465,1
529,1,1,12,450,1
529,1,1,13,499,1
529,1,1,14,474,1
529,1,1,15,467,1
529,1,1,16,428,1
529,1,1,17,550,1
529,1,1,18,900,0
529,1,1,19,530,1
529,1,1,20,609,1
529,1,1,21,740,0
529,1,1,22,674,1
529,1,1,23,426,1
529,1,1,24,581,1
529,1,1,25,362,1
529,1,1,26,415,1
529,1,1,27,642,1
529,1,1,28,420,1
529,1,1,29,382,1
529,1,1,30,450,1
529,1,1,31,372,1
529,1,1,32,416,1
529,1,1,33,459,1
529,1,1,34,548,1
529,1,1,35,450,1
529,1,1,36,355,1
529,1,1,37,488,0
529,1,1,38,496,1
529,1,1,39,480,1
529,1,1,40,440,1
529,1,2,1,596,1
529,1,2,2,2200,0
529,1,2,3,538,1
529,1,2,4,744,0
529,1,2,5,598,1
529,1,2,6,1074,0
529,1,2,7,1114,1
529,1,2,8,897,1
529,1,2,9,721,1
529,1,2,10,688,1
529,1,2,11,544,1
529,1,2,12,742,1
529,1,2,13,516,1
529,1,2,14,466,1
529,1,2,15,507,1
529,1,2,16,906,0
529,1,2,17,569,1
529,1,2,18,726,1
529,1,2,19,492,1
529,1,2,20,404,1
529,1,2,21,568,1
529,1,2,22,468,1
529,1,2,23,573,1
529,1,2,24,706,1
529,1,2,25,801,0
529,1,2,26,692,1
529,1,2,27,572,1
529,1,2,28,776,1
529,1,2,29,589,1
529,1,2,30,481,1
529,1,2,31,770,0
529,1,2,32,894,1
529,1,2,33,630,1
529,1,2,34,576,1
529,1,2,35,589,1
529,1,2,36,585,1
529,1,2,37,645,1
529,1,2,38,431,1
529,1,2,39,402,1
529,1,2,40,445,1
515,1,1,1,1297,1
515,1,1,2,735,1
515,1,1,3,568,1
515,1,1,4,624,1
515,1,1,5,534,1
515,1,1,6,559,1
515,1,1,7,471,1
515,1,1,8,547,1
515,1,1,9,475,1
515,1,1,10,728,1
515,1,1,11,609,1
515,1,1,12,575,1
515,1,1,13,543,1
515,1,1,14,511,1
515,1,1,15,465,1
515,1,1,16,517,1
515,1,1,17,662,1
515,1,1,18,795,1
515,1,1,19,690,1
515,1,1,20,678,1
515,1,1,21,682,1
515,1,1,22,605,1
515,1,1,23,516,1
515,1,1,24,622,1
515,1,1,25,612,1
515,1,1,26,594,1
515,1,1,27,585,1
515,1,1,28,480,1
515,1,1,29,419,1
515,1,1,30,424,1
515,1,1,31,454,1
515,1,1,32,458,1
515,1,1,33,678,1
515,1,1,34,498,1
515,1,1,35,732,1
515,1,1,36,566,1
515,1,1,37,694,1
515,1,1,38,729,1
515,1,1,39,683,1
515,1,1,40,759,1
515,1,2,1,941,1
515,1,2,2,567,1
515,1,2,3,519,1
515,1,2,4,537,1
515,1,2,5,626,1
515,1,2,6,735,1
515,1,2,7,633,1
515,1,2,8,743,1
515,1,2,9,688,1
515,1,2,10,740,1
515,1,2,11,550,1
515,1,2,12,542,1
515,1,2,13,560,1
515,1,2,14,632,1
515,1,2,15,509,1
515,1,2,16,584,1
515,1,2,17,575,1
515,1,2,18,646,1
515,1,2,19,683,1
515,1,2,20,807,1
515,1,2,21,558,1
515,1,2,22,631,1
515,1,2,23,564,1
515,1,2,24,748,1
515,1,2,25,407,1
515,1,2,26,540,1
515,1,2,27,653,1
515,1,2,28,674,1
515,1,2,29,534,1
515,1,2,30,575,1
515,1,2,31,496,1
515,1,2,32,594,1
515,1,2,33,800,1
515,1,2,34,560,1
515,1,2,35,712,1
515,1,2,36,659,1
515,1,2,37,679,1
515,1,2,38,475,1
515,1,2,39,1015,1
515,1,2,40,567,1
466,2,1,1,3541,1
466,2,1,2,1283,1
466,2,1,3,979,1
466,2,1,4,1272,1
466,2,1,5,944,1
466,2,1,6,1070,1
466,2,1,7,887,1
466,2,1,8,887,1
466,2,1,9,1759,1
466,2,1,10,1028,1
466,2,1,11,983,1
466,2,1,12,1011,1
466,2,1,13,830,1
466,2,1,14,793,1
466,2,1,15,837,1
466,2,1,16,767,1
466,2,1,17,804,1
466,2,1,18,871,1
466,2,1,19,984,1
466,2,1,20,836,1
466,2,1,21,846,1
466,2,1,22,848,1
466,2,1,23,857,1
466,2,1,24,866,1
466,2,1,25,899,1
466,2,1,26,938,1
466,2,1,27,824,1
466,2,1,28,1051,1
466,2,1,29,876,1
466,2,1,30,877,1
466,2,1,31,1158,1
466,2,1,32,971,1
466,2,1,33,831,1
466,2,1,34,801,1
466,2,1,35,997,1
466,2,1,36,1105,1
466,2,1,37,952,1
466,2,1,38,926,1
466,2,1,39,1020,1
466,2,1,40,991,1
466,2,2,1,10721,0
466,2,2,2,3007,0
466,2,2,3,1697,1
466,2,2,4,1282,1
466,2,2,5,1162,1
466,2,2,6,1135,1
466,2,2,7,1141,1
466,2,2,8,2723,0
466,2,2,9,1017,1
466,2,2,10,1411,1
466,2,2,11,951,1
466,2,2,12,1188,1
466,2,2,13,1008,1
466,2,2,14,1620,1
466,2,2,15,1358,1
466,2,2,16,963,1
466,2,2,17,1257,1
466,2,2,18,1434,1
466,2,2,19,1100,1
466,2,2,20,1115,1
466,2,2,21,946,1
466,2,2,22,1472,1
466,2,2,23,801,1
466,2,2,24,1228,1
466,2,2,25,959,1
466,2,2,26,1108,1
466,2,2,27,1356,1
466,2,2,28,913,1
466,2,2,29,832,1
466,2,2,30,1274,1
466,2,2,31,1499,1
466,2,2,32,914,1
466,2,2,33,1602,1
466,2,2,34,741,1
466,2,2,35,827,1
466,2,2,36,997,1
466,2,2,37,914,1
466,2,2,38,1537,1
466,2,2,39,1599,1
466,2,2,40,778,1
507,1,1,1,1202,1
507,1,1,2,788,1
507,1,1,3,765,1
507,1,1,4,744,1
507,1,1,5,1344,1
507,1,1,6,999,1
507,1,1,7,1013,1
507,1,1,8,752,1
507,1,1,9,797,1
507,1,1,10,663,1
507,1,1,11,951,1
507,1,1,12,747,1
507,1,1,13,757,1
507,1,1,14,703,1
507,1,1,15,1366,1
507,1,1,16,1074,1
507,1,1,17,734,1
507,1,1,18,736,1
507,1,1,19,812,1
507,1,1,20,700,1
507,1,1,21,777,1
507,1,1,22,1221,1
507,1,1,23,661,1
507,1,1,24,625,1
507,1,1,25,765,1
507,1,1,26,665,1
507,1,1,27,598,1
507,1,1,28,789,1
507,1,1,29,608,1
507,1,1,30,668,1
507,1,1,31,588,1
507,1,1,32,616,1
507,1,1,33,595,1
507,1,1,34,666,1
507,1,1,35,716,1
507,1,1,36,983,1
507,1,1,37,616,1
507,1,1,38,675,1
507,1,1,39,454,1
507,1,1,40,591,1
507,1,2,1,822,1
507,1,2,2,1381,1
507,1,2,3,1983,1
507,1,2,4,1669,1
507,1,2,5,888,1
507,1,2,6,1213,1
507,1,2,7,818,1
507,1,2,8,780,1
507,1,2,9,863,1
507,1,2,10,845,1
507,1,2,11,738,1
507,1,2,12,1239,1
507,1,2,13,648,1
507,1,2,14,698,1
507,1,2,15,744,1
507,1,2,16,700,1
507,1,2,17,665,1
507,1,2,18,656,1
507,1,2,19,721,1
507,1,2,20,1034,1
507,1,2,21,721,1
507,1,2,22,1381,1
507,1,2,23,703,1
507,1,2,24,1043,1
507,1,2,25,585,1
507,1,2,26,1090,1
507,1,2,27,713,1
507,1,2,28,920,1
507,1,2,29,745,1
507,1,2,30,1189,1
507,1,2,31,743,1
507,1,2,32,723,1
507,1,2,33,727,1
507,1,2,34,800,1
507,1,2,35,624,1
507,1,2,36,730,1
507,1,2,37,795,1
507,1,2,38,876,1
507,1,2,39,539,1
507,1,2,40,840,1
490,2,1,1,590,1
490,2,1,2,432,1
490,2,1,3,561,1
490,2,1,4,440,1
490,2,1,5,338,1
490,2,1,6,434,1
490,2,1,7,737,0
490,2,1,8,514,1
490,2,1,9,556,1
490,2,1,10,427,1
490,2,1,11,374,1
490,2,1,12,376,1
490,2,1,13,337,1
490,2,1,14,469,1
490,2,1,15,501,1
490,2,1,16,469,1
490,2,1,17,460,1
490,2,1,18,756,1
490,2,1,19,421,1
490,2,1,20,426,1
490,2,1,21,582,1
490,2,1,22,426,1
490,2,1,23,544,1
490,2,1,24,601,1
490,2,1,25,451,1
490,2,1,26,374,1
490,2,1,27,549,1
490,2,1,28,396,1
490,2,1,29,566,1
490,2,1,30,439,1
490,2,1,31,465,1
490,2,1,32,497,1
490,2,1,33,482,1
490,2,1,34,459,1
490,2,1,35,486,1
490,2,1,36,472,1
490,2,1,37,492,1
490,2,1,38,429,1
490,2,1,39,419,1
490,2,1,40,367,1
490,2,2,1,659,1
490,2,2,2,1452,1
490,2,2,3,699,1
490,2,2,4,825,1
490,2,2,5,522,1
490,2,2,6,479,1
490,2,2,7,603,1
490,2,2,8,468,1
490,2,2,9,393,1
490,2,2,10,502,1
490,2,2,11,629,1
490,2,2,12,638,1
490,2,2,13,512,1
490,2,2,14,604,1
490,2,2,15,392,1
490,2,2,16,409,1
490,2,2,17,570,1
490,2,2,18,619,1
490,2,2,19,536,1
490,2,2,20,451,1
490,2,2,21,489,1
490,2,2,22,429,1
490,2,2,23,422,1
490,2,2,24,414,1
490,2,2,25,492,1
490,2,2,26,594,1
490,2,2,27,578,1
490,2,2,28,448,1
490,2,2,29,574,1
490,2,2,30,567,1
490,2,2,31,512,1
490,2,2,32,484,1
490,2,2,33,540,1
490,2,2,34,444,1
490,2,2,35,497,1
490,2,2,36,462,1
490,2,2,37,529,1
490,2,2,38,459,1
490,2,2,39,486,1
490,2,2,40,384,1
508,2,1,1,562,1
508,2,1,2,1017,0
508,2,1,3,470,1
508,2,1,4,857,0
508,2,1,5,461,1
508,2,1,6,441,1
508,2,1,7,461,1
508,2,1,8,664,1
508,2,1,9,611,1
508,2,1,10,569,1
508,2,1,11,440,1
508,2,1,12,428,1
508,2,1,13,481,1
508,2,1,14,491,1
508,2,1,15,421,1
508,2,1,16,481,1
508,2,1,17,836,0
508,2,1,18,520,1
508,2,1,19,465,1
508,2,1,20,556,1
508,2,1,21,540,1
508,2,1,22,428,1
508,2,1,23,473,1
508,2,1,24,395,1
508,2,1,25,409,1
508,2,1,26,414,1
508,2,1,27,499,1
508,2,1,28,445,1
508,2,1,29,457,1
508,2,1,30,436,1
508,2,1,31,424,1
508,2,1,32,476,1
508,2,1,33,815,0
508,2,1,34,476,1
508,2,1,35,399,1
508,2,1,36,460,1
508,2,1,37,399,1
508,2,1,38,365,1
508,2,1,39,467,1
508,2,1,40,446,1
508,2,2,1,843,1
508,2,2,2,697,1
508,2,2,3,538,1
508,2,2,4,827,1
508,2,2,5,600,1
508,2,2,6,462,1
508,2,2,7,521,1
508,2,2,8,746,1
508,2,2,9,506,1
508,2,2,10,612,1
508,2,2,11,634,1
508,2,2,12,630,1
508,2,2,13,563,1
508,2,2,14,906,0
508,2,2,15,540,1
508,2,2,16,676,1
508,2,2,17,615,1
508,2,2,18,892,0
508,2,2,19,535,1
508,2,2,20,615,1
508,2,2,21,588,1
508,2,2,22,763,1
508,2,2,23,554,1
508,2,2,24,586,1
508,2,2,25,512,1
508,2,2,26,586,1
508,2,2,27,585,1
508,2,2,28,631,1
508,2,2,29,467,1
508,2,2,30,646,1
508,2,2,31,514,1
508,2,2,32,675,1
508,2,2,33,566,1
508,2,2,34,669,1
508,2,2,35,680,1
508,2,2,36,555,1
508,2,2,37,555,1
508,2,2,38,667,0
508,2,2,39,517,1
508,2,2,40,902,0
493,1,1,1,826,1
493,1,1,2,453,1
493,1,1,3,686,0
493,1,1,4,643,1
493,1,1,5,562,1
493,1,1,6,513,1
493,1,1,7,506,1
493,1,1,8,468,1
493,1,1,9,503,1
493,1,1,10,628,1
493,1,1,11,658,1
493,1,1,12,649,1
493,1,1,13,570,1
493,1,1,14,523,1
493,1,1,15,581,1
493,1,1,16,569,1
493,1,1,17,516,1
493,1,1,18,515,1
493,1,1,19,479,1
493,1,1,20,531,1
493,1,1,21,513,1
493,1,1,22,485,1
493,1,1,23,489,1
493,1,1,24,614,1
493,1,1,25,565,1
493,1,1,26,527,1
493,1,1,27,589,1
493,1,1,28,465,1
493,1,1,29,687,1
493,1,1,30,681,1
493,1,1,31,540,1
493,1,1,32,483,1
493,1,1,33,537,1
493,1,1,34,523,1
493,1,1,35,562,1
493,1,1,36,599,1
493,1,1,37,629,1
493,1,1,38,606,1
493,1,1,39,575,1
493,1,1,40,545,1
493,1,2,1,2425,1
493,1,2,2,1033,1
493,1,2,3,781,1
493,1,2,4,956,1
493,1,2,5,552,1
493,1,2,6,645,1
493,1,2,7,996,1
493,1,2,8,911,1
493,1,2,9,856,1
493,1,2,10,706,1
493,1,2,11,721,1
493,1,2,12,679,1
493,1,2,13,1024,0
493,1,2,14,802,1
493,1,2,15,3997,0
493,1,2,16,859,1
493,1,2,17,715,1
493,1,2,18,682,1
493,1,2,19,690,1
493,1,2,20,719,1
493,1,2,21,803,1
493,1,2,22,592,1
493,1,2,23,736,1
493,1,2,24,631,1
493,1,2,25,655,1
493,1,2,26,678,1
493,1,2,27,823,1
493,1,2,28,798,1
493,1,2,29,817,1
493,1,2,30,642,1
493,1,2,31,744,1
493,1,2,32,665,1
493,1,2,33,745,1
493,1,2,34,634,1
493,1,2,35,626,1
493,1,2,36,700,1
493,1,2,37,713,1
493,1,2,38,739,1
493,1,2,39,717,1
493,1,2,40,659,1
523,1,1,1,680,1
523,1,1,2,838,1
523,1,1,3,696,1
523,1,1,4,591,1
523,1,1,5,619,1
523,1,1,6,717,1
523,1,1,7,554,1
523,1,1,8,575,1
523,1,1,9,555,1
523,1,1,10,552,1
523,1,1,11,453,1
523,1,1,12,446,1
523,1,1,13,553,1
523,1,1,14,590,1
523,1,1,15,474,1
523,1,1,16,738,1
523,1,1,17,752,1
523,1,1,18,552,1
523,1,1,19,621,1
523,1,1,20,775,1
523,1,1,21,595,1
523,1,1,22,559,1
523,1,1,23,443,1
523,1,1,24,501,1
523,1,1,25,476,1
523,1,1,26,636,1
523,1,1,27,437,1
523,1,1,28,607,1
523,1,1,29,490,1
523,1,1,30,504,1
523,1,1,31,487,1
523,1,1,32,422,1
523,1,1,33,473,1
523,1,1,34,585,1
523,1,1,35,429,1
523,1,1,36,655,1
523,1,1,37,585,1
523,1,1,38,444,1
523,1,1,39,462,1
523,1,1,40,495,1
523,1,2,1,1095,1
523,1,2,2,552,1
523,1,2,3,773,1
523,1,2,4,641,1
523,1,2,5,518,1
523,1,2,6,580,1
523,1,2,7,488,1
523,1,2,8,528,1
523,1,2,9,462,1
523,1,2,10,1239,0
523,1,2,11,596,1
523,1,2,12,583,1
523,1,2,13,659,1
523,1,2,14,620,1
523,1,2,15,568,1
523,1,2,16,772,1
523,1,2,17,560,1
523,1,2,18,589,1
523,1,2,19,576,1
523,1,2,20,613,1
523,1,2,21,551,1
523,1,2,22,812,1
523,1,2,23,527,1
523,1,2,24,725,1
523,1,2,25,619,1
523,1,2,26,534,1
523,1,2,27,452,1
523,1,2,28,613,1
523,1,2,29,424,1
523,1,2,30,994,0
523,1,2,31,670,1
523,1,2,32,670,1
523,1,2,33,598,1
523,1,2,34,594,1
523,1,2,35,597,1
523,1,2,36,513,1
523,1,2,37,597,1
523,1,2,38,577,1
523,1,2,39,501,1
523,1,2,40,764,1
468,2,1,1,951,1
468,2,1,2,874,1
468,2,1,3,500,1
468,2,1,4,553,1
468,2,1,5,434,1
468,2,1,6,818,1
468,2,1,7,760,1
468,2,1,8,666,1
468,2,1,9,599,1
468,2,1,10,345,1
468,2,1,11,452,1
468,2,1,12,427,1
468,2,1,13,1025,0
468,2,1,14,1030,1
468,2,1,15,538,1
468,2,1,16,571,1
468,2,1,17,391,1
468,2,1,18,493,1
468,2,1,19,380,1
468,2,1,20,427,1
468,2,1,21,433,1
468,2,1,22,545,1
468,2,1,23,489,1
468,2,1,24,450,1
468,2,1,25,856,0
468,2,1,26,1356,1
