"participant","condition","block","trial_n","rt","accuracy"
326,2,1,37,371,1
326,2,1,38,447,1
326,2,1,39,417,1
326,2,1,40,771,0
326,2,2,1,1364,1
326,2,2,2,895,1
326,2,2,3,590,1
326,2,2,4,737,1
326,2,2,5,646,1
326,2,2,6,511,1
326,2,2,7,749,1
326,2,2,8,730,1
326,2,2,9,712,1
326,2,2,10,758,1
326,2,2,11,618,1
326,2,2,12,548,1
326,2,2,13,617,1
326,2,2,14,714,1
326,2,2,15,529,1
326,2,2,16,687,1
326,2,2,17,645,1
326,2,2,18,999,0
326,2,2,19,608,1
326,2,2,20,1131,1
326,2,2,21,656,1
326,2,2,22,472,1
326,2,2,23,480,1
326,2,2,24,704,1
326,2,2,25,518,1
326,2,2,26,916,1
326,2,2,27,570,1
326,2,2,28,494,1
326,2,2,29,429,1
326,2,2,30,447,1
326,2,2,31,576,1
326,2,2,32,548,1
326,2,2,33,521,1
326,2,2,34,663,1
326,2,2,35,503,1
326,2,2,36,557,1
326,2,2,37,578,1
326,2,2,38,661,1
326,2,2,39,590,1
326,2,2,40,713,1
324,2,1,1,963,1
324,2,1,2,691,1
324,2,1,3,635,1
324,2,1,4,607,1
324,2,1,5,679,1
324,2,1,6,527,1
324,2,1,7,535,1
324,2,1,8,575,1
324,2,1,9,480,1
324,2,1,10,400,1
324,2,1,11,704,1
324,2,1,12,612,1
324,2,1,13,700,1
324,2,1,14,608,1
324,2,1,15,520,1
324,2,1,16,480,1
324,2,1,17,1440,0
324,2,1,18,2476,0
324,2,1,19,860,1
324,2,1,20,720,1
324,2,1,21,624,1
324,2,1,22,580,1
324,2,1,23,496,1
324,2,1,24,416,1
324,2,1,25,496,1
324,2,1,26,3136,0
324,2,1,27,684,1
324,2,1,28,564,1
324,2,1,29,468,1
324,2,1,30,776,1
324,2,1,31,416,1
324,2,1,32,720,1
324,2,1,33,1584,0
324,2,1,34,480,1
324,2,1,35,688,1
324,2,1,36,440,1
324,2,1,37,688,1
324,2,1,38,680,1
324,2,1,39,705,1
324,2,1,40,469,1
324,2,2,1,1265,1
324,2,2,2,917,1
324,2,2,3,849,1
324,2,2,4,825,1
324,2,2,5,773,1
324,2,2,6,925,1
324,2,2,7,597,1
324,2,2,8,977,1
324,2,2,9,625,1
324,2,2,10,565,1
324,2,2,11,1045,1
324,2,2,12,805,1
324,2,2,13,597,1
324,2,2,14,525,1
324,2,2,15,629,1
324,2,2,16,826,1
324,2,2,17,661,1
324,2,2,18,882,1
324,2,2,19,1538,0
324,2,2,20,750,1
324,2,2,21,1210,1
324,2,2,22,1034,1
324,2,2,23,1006,1
324,2,2,24,630,1
324,2,2,25,634,1
324,2,2,26,782,1
324,2,2,27,690,1
324,2,2,28,1626,0
324,2,2,29,674,1
324,2,2,30,606,1
324,2,2,31,550,1
324,2,2,32,698,1
324,2,2,33,782,1
324,2,2,34,1058,1
324,2,2,35,590,1
324,2,2,36,1930,0
324,2,2,37,758,1
324,2,2,38,1198,0
324,2,2,39,926,1
324,2,2,40,902,1
339,1,1,1,931,1
339,1,1,2,627,1
339,1,1,3,621,1
339,1,1,4,552,1
339,1,1,5,582,1
339,1,1,6,504,1
339,1,1,7,547,1
339,1,1,8,507,1
339,1,1,9,556,1
339,1,1,10,482,1
339,1,1,11,556,1
339,1,1,12,506,1
339,1,1,13,462,1
339,1,1,14,481,1
339,1,1,15,492,1
339,1,1,16,466,1
339,1,1,17,743,1
339,1,1,18,535,1
339,1,1,19,596,1
339,1,1,20,859,1
339,1,1,21,484,1
339,1,1,22,513,1
339,1,1,23,543,1
339,1,1,24,511,1
339,1,1,25,544,1
339,1,1,26,571,1
339,1,1,27,580,1
339,1,1,28,545,1
339,1,1,29,524,1
339,1,1,30,633,1
339,1,1,31,483,1
339,1,1,32,524,1
339,1,1,33,491,1
339,1,1,34,527,1
339,1,1,35,544,1
339,1,1,36,479,1
339,1,1,37,425,1
339,1,1,38,471,1
339,1,1,39,516,1
339,1,1,40,483,1
339,1,2,1,944,1
339,1,2,2,990,1
339,1,2,3,837,1
339,1,2,4,761,1
339,1,2,5,650,1
339,1,2,6,637,1
339,1,2,7,482,1
339,1,2,8,760,1
339,1,2,9,528,1
339,1,2,10,719,1
339,1,2,11,499,1
339,1,2,12,475,1
339,1,2,13,673,1
339,1,2,14,693,1
339,1,2,15,607,1
339,1,2,16,1491,0
339,1,2,17,692,1
339,1,2,18,713,1
339,1,2,19,667,1
339,1,2,20,650,1
339,1,2,21,672,1
339,1,2,22,634,1
339,1,2,23,609,1
339,1,2,24,566,1
339,1,2,25,550,1
339,1,2,26,1292,0
339,1,2,27,663,1
339,1,2,28,776,1
339,1,2,29,655,1
339,1,2,30,574,1
339,1,2,31,542,1
339,1,2,32,782,1
339,1,2,33,625,1
339,1,2,34,539,1
339,1,2,35,516,1
339,1,2,36,617,1
339,1,2,37,495,1
339,1,2,38,620,1
339,1,2,39,567,1
339,1,2,40,719,1
331,1,1,1,799,1
331,1,1,2,826,1
331,1,1,3,443,1
331,1,1,4,661,1
331,1,1,5,435,1
331,1,1,6,602,1
331,1,1,7,507,1
331,1,1,8,547,1
331,1,1,9,534,1
331,1,1,10,581,1
331,1,1,11,569,1
331,1,1,12,718,1
331,1,1,13,405,1
331,1,1,14,565,1
331,1,1,15,495,1
331,1,1,16,532,1
331,1,1,17,565,1
331,1,1,18,570,1
331,1,1,19,488,1
331,1,1,20,545,1
331,1,1,21,667,1
331,1,1,22,535,1
331,1,1,23,567,1
331,1,1,24,560,1
331,1,1,25,747,1
331,1,1,26,387,1
331,1,1,27,499,1
331,1,1,28,433,1
331,1,1,29,460,1
331,1,1,30,420,1
331,1,1,31,484,1
331,1,1,32,531,1
331,1,1,33,469,1
331,1,1,34,432,1
331,1,1,35,576,1
331,1,1,36,489,1
331,1,1,37,481,1
331,1,1,38,444,1
331,1,1,39,642,1
331,1,1,40,563,1
331,1,2,1,564,1
331,1,2,2,539,1
331,1,2,3,672,1
331,1,2,4,721,1
331,1,2,5,705,1
331,1,2,6,671,1
331,1,2,7,624,1
331,1,2,8,543,1
331,1,2,9,535,1
331,1,2,10,647,1
331,1,2,11,594,1
331,1,2,12,430,1
331,1,2,13,585,1
331,1,2,14,793,1
331,1,2,15,544,1
331,1,2,16,456,1
331,1,2,17,541,1
331,1,2,18,503,1
331,1,2,19,624,1
331,1,2,20,824,1
331,1,2,21,813,1
331,1,2,22,1548,1
331,1,2,23,422,1
331,1,2,24,597,1
331,1,2,25,578,1
331,1,2,26,939,1
331,1,2,27,585,1
331,1,2,28,617,1
331,1,2,29,1029,0
331,1,2,30,770,1
331,1,2,31,765,1
331,1,2,32,816,1
331,1,2,33,857,1
331,1,2,34,577,1
331,1,2,35,566,1
331,1,2,36,927,1
331,1,2,37,811,1
331,1,2,38,455,1
331,1,2,39,621,1
331,1,2,40,585,1
353,1,1,1,555,1
353,1,1,2,301,1
353,1,1,3,295,1
353,1,1,4,336,1
353,1,1,5,455,0
353,1,1,6,348,1
353,1,1,7,342,1
353,1,1,8,338,1
353,1,1,9,324,1
353,1,1,10,418,1
353,1,1,11,386,1
353,1,1,12,372,1
353,1,1,13,696,0
353,1,1,14,397,1
353,1,1,15,346,0
353,1,1,16,356,0
353,1,1,17,374,1
353,1,1,18,553,0
353,1,1,19,350,1
353,1,1,20,282,1
353,1,1,21,266,1
353,1,1,22,273,1
353,1,1,23,274,1
353,1,1,24,408,1
353,1,1,25,396,1
353,1,1,26,279,1
353,1,1,27,259,1
353,1,1,28,426,0
353,1,1,29,462,0
353,1,1,30,316,1
353,1,1,31,293,1
353,1,1,32,255,1
353,1,1,33,298,1
353,1,1,34,343,1
353,1,1,35,371,1
353,1,1,36,344,1
353,1,1,37,447,1
353,1,1,38,418,1
353,1,1,39,396,1
353,1,1,40,506,0
353,1,2,1,625,1
353,1,2,2,391,1
353,1,2,3,484,1
353,1,2,4,456,1
353,1,2,5,981,0
353,1,2,6,721,0
353,1,2,7,416,1
353,1,2,8,362,1
353,1,2,9,699,0
353,1,2,10,358,1
353,1,2,11,358,1
353,1,2,12,372,1
353,1,2,13,310,1
353,1,2,14,402,1
353,1,2,15,409,1
353,1,2,16,223,1
353,1,2,17,631,0
353,1,2,18,648,0
353,1,2,19,594,0
353,1,2,20,437,1
353,1,2,21,425,1
353,1,2,22,239,1
353,1,2,23,258,1
353,1,2,24,849,0
353,1,2,25,265,1
353,1,2,26,150,1
353,1,2,27,392,0
353,1,2,28,646,0
353,1,2,29,441,0
353,1,2,30,603,0
353,1,2,31,560,1
353,1,2,32,563,0
353,1,2,33,604,0
353,1,2,34,1836,0
353,1,2,35,878,0
353,1,2,36,494,1
353,1,2,37,364,1
353,1,2,38,426,1
353,1,2,39,380,1
353,1,2,40,460,1
337,1,1,1,938,1
337,1,1,2,720,1
337,1,1,3,631,1
337,1,1,4,729,1
337,1,1,5,656,1
337,1,1,6,1049,1
337,1,1,7,642,1
337,1,1,8,780,1
337,1,1,9,713,1
337,1,1,10,728,1
337,1,1,11,599,1
337,1,1,12,482,1
337,1,1,13,706,1
337,1,1,14,698,1
337,1,1,15,682,1
337,1,1,16,570,1
337,1,1,17,631,1
337,1,1,18,1073,1
337,1,1,19,818,1
337,1,1,20,845,1
337,1,1,21,759,1
337,1,1,22,676,1
337,1,1,23,949,1
337,1,1,24,667,1
337,1,1,25,547,1
337,1,1,26,761,1
337,1,1,27,590,1
337,1,1,28,650,1
337,1,1,29,748,1
337,1,1,30,810,1
337,1,1,31,605,1
337,1,1,32,552,1
337,1,1,33,630,1
337,1,1,34,1592,0
337,1,1,35,684,1
337,1,1,36,820,1
337,1,1,37,750,1
337,1,1,38,1003,1
337,1,1,39,863,1
337,1,1,40,744,1
337,1,2,1,1241,1
337,1,2,2,1587,1
337,1,2,3,691,1
337,1,2,4,839,1
337,1,2,5,609,1
337,1,2,6,828,1
337,1,2,7,543,1
337,1,2,8,845,1
337,1,2,9,591,1
337,1,2,10,595,1
337,1,2,11,679,1
337,1,2,12,655,1
337,1,2,13,1105,1
337,1,2,14,640,1
337,1,2,15,938,1
337,1,2,16,736,1
337,1,2,17,654,1
337,1,2,18,1191,0
337,1,2,19,618,1
337,1,2,20,877,0
337,1,2,21,581,1
337,1,2,22,626,1
337,1,2,23,580,1
337,1,2,24,793,1
337,1,2,25,669,1
337,1,2,26,518,1
337,1,2,27,620,1
337,1,2,28,863,1
337,1,2,29,640,1
337,1,2,30,1114,0
337,1,2,31,913,1
337,1,2,32,792,1
337,1,2,33,900,1
337,1,2,34,1027,1
337,1,2,35,790,1
337,1,2,36,746,1
337,1,2,37,616,1
337,1,2,38,1155,0
337,1,2,39,895,1
337,1,2,40,791,1
316,2,1,1,589,1
316,2,1,2,555,1
316,2,1,3,520,1
316,2,1,4,530,1
316,2,1,5,473,1
316,2,1,6,501,1
316,2,1,7,487,1
316,2,1,8,481,1
316,2,1,9,511,1
316,2,1,10,418,1
316,2,1,11,488,1
316,2,1,12,405,1
316,2,1,13,510,1
316,2,1,14,461,1
316,2,1,15,456,1
316,2,1,16,490,1
316,2,1,17,511,1
316,2,1,18,438,1
316,2,1,19,554,1
316,2,1,20,613,1
316,2,1,21,477,1
316,2,1,22,482,1
316,2,1,23,543,1
316,2,1,24,530,1
316,2,1,25,488,1
316,2,1,26,498,1
316,2,1,27,607,1
316,2,1,28,482,1
316,2,1,29,501,1
316,2,1,30,518,1
316,2,1,31,402,1
316,2,1,32,543,1
316,2,1,33,499,1
316,2,1,34,464,1
316,2,1,35,495,1
316,2,1,36,562,1
316,2,1,37,579,1
316,2,1,38,549,1
316,2,1,39,534,1
316,2,1,40,463,1
316,2,2,1,618,1
316,2,2,2,633,1
316,2,2,3,600,1
316,2,2,4,597,1
316,2,2,5,605,1
316,2,2,6,507,1
316,2,2,7,508,1
316,2,2,8,710,1
316,2,2,9,672,1
316,2,2,10,540,1
316,2,2,11,579,1
316,2,2,12,561,1
316,2,2,13,550,1
316,2,2,14,539,1
316,2,2,15,531,1
316,2,2,16,610,1
316,2,2,17,563,1
316,2,2,18,577,1
316,2,2,19,578,1
316,2,2,20,561,1
316,2,2,21,601,1
316,2,2,22,580,1
316,2,2,23,579,1
316,2,2,24,783,1
316,2,2,25,627,1
316,2,2,26,670,1
316,2,2,27,511,1
316,2,2,28,524,1
316,2,2,29,592,1
316,2,2,30,606,1
316,2,2,31,563,1
316,2,2,32,694,1
316,2,2,33,596,1
316,2,2,34,671,1
316,2,2,35,504,1
316,2,2,36,710,1
316,2,2,37,545,1
316,2,2,38,652,1
316,2,2,39,534,1
316,2,2,40,568,1
347,1,1,1,509,1
347,1,1,2,589,1
347,1,1,3,504,1
347,1,1,4,675,1
347,1,1,5,547,1
347,1,1,6,521,1
347,1,1,7,679,1
347,1,1,8,608,1
347,1,1,9,667,1
347,1,1,10,617,1
347,1,1,11,732,1
347,1,1,12,569,1
347,1,1,13,598,1
347,1,1,14,704,1
347,1,1,15,640,1
347,1,1,16,450,1
347,1,1,17,515,1
347,1,1,18,705,1
347,1,1,19,496,1
347,1,1,20,643,1
347,1,1,21,565,1
347,1,1,22,602,1
347,1,1,23,596,1
347,1,1,24,616,1
347,1,1,25,611,1
347,1,1,26,604,1
347,1,1,27,551,1
347,1,1,28,588,1
347,1,1,29,504,1
347,1,1,30,550,1
347,1,1,31,491,1
347,1,1,32,542,1
347,1,1,33,563,1
347,1,1,34,544,1
347,1,1,35,614,1
347,1,1,36,504,1
347,1,1,37,495,1
347,1,1,38,891,1
347,1,1,39,514,1
347,1,1,40,585,1
347,1,2,1,763,1
347,1,2,2,681,1
347,1,2,3,929,1
347,1,2,4,1087,1
347,1,2,5,694,1
347,1,2,6,709,1
347,1,2,7,596,1
347,1,2,8,656,1
347,1,2,9,625,1
347,1,2,10,747,1
347,1,2,11,1249,1
347,1,2,12,666,1
347,1,2,13,593,1
347,1,2,14,709,1
347,1,2,15,700,1
347,1,2,16,1142,1
347,1,2,17,626,1
347,1,2,18,756,1
347,1,2,19,601,1
347,1,2,20,560,1
347,1,2,21,516,1
347,1,2,22,706,1
347,1,2,23,881,1
347,1,2,24,498,1
347,1,2,25,441,1
347,1,2,26,548,1
347,1,2,27,984,1
347,1,2,28,668,1
347,1,2,29,796,1
347,1,2,30,658,1
347,1,2,31,746,1
347,1,2,32,687,1
347,1,2,33,696,1
347,1,2,34,759,1
347,1,2,35,1028,1
347,1,2,36,751,1
347,1,2,37,612,1
347,1,2,38,776,1
347,1,2,39,707,1
347,1,2,40,635,1
335,1,1,1,2013,1
335,1,1,2,968,1
335,1,1,3,622,1
335,1,1,4,560,1
335,1,1,5,585,1
335,1,1,6,526,1
335,1,1,7,591,1
335,1,1,8,564,1
335,1,1,9,622,1
335,1,1,10,582,1
335,1,1,11,589,1
335,1,1,12,721,1
335,1,1,13,681,1
335,1,1,14,603,1
335,1,1,15,674,1
335,1,1,16,597,1
335,1,1,17,742,1
335,1,1,18,570,1
335,1,1,19,547,1
335,1,1,20,528,1
335,1,1,21,605,1
335,1,1,22,548,1
335,1,1,23,676,1
335,1,1,24,570,1
335,1,1,25,591,1
335,1,1,26,682,1
335,1,1,27,756,1
335,1,1,28,609,1
335,1,1,29,547,1
335,1,1,30,632,1
335,1,1,31,709,1
335,1,1,32,606,1
335,1,1,33,647,1
335,1,1,34,536,1
335,1,1,35,624,1
335,1,1,36,544,1
335,1,1,37,577,1
335,1,1,38,576,1
335,1,1,39,645,1
335,1,1,40,713,1
335,1,2,1,1078,1
335,1,2,2,842,1
335,1,2,3,1147,1
335,1,2,4,1052,1
335,1,2,5,1108,1
335,1,2,6,951,1
335,1,2,7,894,1
335,1,2,8,746,1
335,1,2,9,795,1
335,1,2,10,964,1
335,1,2,11,879,1
335,1,2,12,940,1
335,1,2,13,891,1
335,1,2,14,686,1
335,1,2,15,703,1
335,1,2,16,963,1
335,1,2,17,920,1
335,1,2,18,825,1
335,1,2,19,768,1
335,1,2,20,738,1
335,1,2,21,808,1
335,1,2,22,844,1
335,1,2,23,714,1
335,1,2,24,1043,1
335,1,2,25,760,1
335,1,2,26,763,1
335,1,2,27,1156,1
335,1,2,28,699,1
335,1,2,29,997,1
335,1,2,30,612,1
335,1,2,31,1061,1
335,1,2,32,708,1
335,1,2,33,901,1
335,1,2,34,723,1
335,1,2,35,704,1
335,1,2,36,873,1
335,1,2,37,671,1
335,1,2,38,892,1
335,1,2,39,739,1
335,1,2,40,764,1
290,2,1,1,1340,1
290,2,1,2,726,1
290,2,1,3,602,1
290,2,1,4,461,1
290,2,1,5,555,1
290,2,1,6,335,1
290,2,1,7,374,1
290,2,1,8,372,1
290,2,1,9,374,1
290,2,1,10,362,1
290,2,1,11,656,0
290,2,1,12,528,1
290,2,1,13,337,1
290,2,1,14,368,1
290,2,1,15,348,1
290,2,1,16,363,1
290,2,1,17,410,1
290,2,1,18,382,1
290,2,1,19,469,1
290,2,1,20,763,0
290,2,1,21,392,1
290,2,1,22,440,1
290,2,1,23,355,1
290,2,1,24,369,1
290,2,1,25,316,1
290,2,1,26,486,1
290,2,1,27,431,1
290,2,1,28,680,1
290,2,1,29,333,1
290,2,1,30,426,1
290,2,1,31,678,1
290,2,1,32,437,1
290,2,1,33,358,1
290,2,1,34,488,1
290,2,1,35,416,1
290,2,1,36,263,1
290,2,1,37,413,1
290,2,1,38,278,1
290,2,1,39,764,0
290,2,1,40,395,1
290,2,2,1,829,1
290,2,2,2,988,1
290,2,2,3,997,1
290,2,2,4,747,1
290,2,2,5,605,1
290,2,2,6,795,1
290,2,2,7,669,1
290,2,2,8,968,0
290,2,2,9,597,1
290,2,2,10,721,1
290,2,2,11,574,1
290,2,2,12,664,1
290,2,2,13,571,1
290,2,2,14,1049,1
290,2,2,15,573,1
290,2,2,16,1228,0
290,2,2,17,578,1
290,2,2,18,1252,1
290,2,2,19,862,1
290,2,2,20,1165,1
290,2,2,21,758,1
290,2,2,22,892,1
290,2,2,23,1205,1
290,2,2,24,1165,1
290,2,2,25,1164,1
290,2,2,26,1151,1
290,2,2,27,1038,1
290,2,2,28,789,1
290,2,2,29,725,1
290,2,2,30,896,1
290,2,2,31,780,1
290,2,2,32,1256,1
290,2,2,33,1011,1
290,2,2,34,1050,1
290,2,2,35,649,1
290,2,2,36,788,1
290,2,2,37,979,1
290,2,2,38,790,1
290,2,2,39,759,1
290,2,2,40,891,1
298,2,1,1,549,1
298,2,1,2,637,1
298,2,1,3,429,1
298,2,1,4,487,1
298,2,1,5,1304,0
298,2,1,6,629,1
298,2,1,7,536,1
298,2,1,8,451,1
298,2,1,9,540,1
298,2,1,10,465,1
298,2,1,11,610,1
298,2,1,12,472,1
298,2,1,13,592,1
298,2,1,14,462,1
298,2,1,15,460,1
298,2,1,16,556,1
298,2,1,17,640,1
298,2,1,18,491,1
298,2,1,19,533,1
298,2,1,20,472,1
298,2,1,21,430,1
298,2,1,22,437,1
298,2,1,23,402,1
298,2,1,24,380,1
298,2,1,25,402,1
298,2,1,26,482,1
298,2,1,27,418,1
298,2,1,28,625,1
298,2,1,29,674,1
298,2,1,30,482,1
298,2,1,31,502,1
298,2,1,32,1074,0
298,2,1,33,650,1
298,2,1,34,499,1
298,2,1,35,518,1
298,2,1,36,753,1
298,2,1,37,507,1
298,2,1,38,637,1
298,2,1,39,626,1
298,2,1,40,587,1
298,2,2,1,575,1
298,2,2,2,742,1
298,2,2,3,912,1
298,2,2,4,630,1
298,2,2,5,668,1
298,2,2,6,639,1
298,2,2,7,571,1
298,2,2,8,587,1
298,2,2,9,627,1
298,2,2,10,597,1
298,2,2,11,681,1
298,2,2,12,575,1
298,2,2,13,490,1
298,2,2,14,547,1
298,2,2,15,583,1
298,2,2,16,551,1
298,2,2,17,592,1
298,2,2,18,641,1
298,2,2,19,767,1
298,2,2,20,633,1
298,2,2,21,683,1
298,2,2,22,749,1
298,2,2,23,603,1
298,2,2,24,666,1
298,2,2,25,911,1
298,2,2,26,641,1
298,2,2,27,627,1
298,2,2,28,817,1
298,2,2,29,541,1
298,2,2,30,516,1
298,2,2,31,686,1
298,2,2,32,656,1
298,2,2,33,702,1
298,2,2,34,653,1
298,2,2,35,775,1
298,2,2,36,679,1
298,2,2,37,657,1
298,2,2,38,677,1
298,2,2,39,1377,0
298,2,2,40,579,1
292,2,1,1,993,1
292,2,1,2,829,1
292,2,1,3,808,1
292,2,1,4,619,1
292,2,1,5,558,1
292,2,1,6,1203,1
292,2,1,7,447,1
292,2,1,8,601,1
292,2,1,9,468,1
292,2,1,10,485,1
292,2,1,11,525,1
292,2,1,12,571,1
292,2,1,13,456,1
292,2,1,14,521,1
292,2,1,15,448,1
292,2,1,16,490,1
292,2,1,17,930,1
292,2,1,18,673,1
292,2,1,19,1050,1
292,2,1,20,683,1
292,2,1,21,451,1
292,2,1,22,476,1
292,2,1,23,429,1
292,2,1,24,400,1
292,2,1,25,443,1
292,2,1,26,429,1
292,2,1,27,552,1
292,2,1,28,493,1
292,2,1,29,477,1
292,2,1,30,430,1
292,2,1,31,425,1
292,2,1,32,499,1
292,2,1,33,451,1
292,2,1,34,468,1
292,2,1,35,573,1
292,2,1,36,817,1
292,2,1,37,716,1
292,2,1,38,763,1
292,2,1,39,672,1
292,2,1,40,1553,1
292,2,2,1,1290,1
292,2,2,2,722,1
292,2,2,3,601,1
292,2,2,4,1372,1
292,2,2,5,1433,1
292,2,2,6,1115,1
292,2,2,7,1034,1
292,2,2,8,780,1
292,2,2,9,617,1
292,2,2,10,564,1
292,2,2,11,553,1
292,2,2,12,742,1
292,2,2,13,892,1
292,2,2,14,988,1
292,2,2,15,856,1
292,2,2,16,1234,1
292,2,2,17,900,1
292,2,2,18,795,1
292,2,2,19,679,1
292,2,2,20,904,1
292,2,2,21,735,1
292,2,2,22,677,1
292,2,2,23,782,1
292,2,2,24,922,1
292,2,2,25,801,1
292,2,2,26,940,0
292,2,2,27,929,1
292,2,2,28,784,1
292,2,2,29,732,1
292,2,2,30,706,1
292,2,2,31,674,1
292,2,2,32,770,1
292,2,2,33,823,1
292,2,2,34,1010,1
292,2,2,35,725,1
292,2,2,36,812,1
292,2,2,37,1095,0
292,2,2,38,991,1
292,2,2,39,691,1
292,2,2,40,643,1
329,1,1,1,374,1
329,1,1,2,427,1
329,1,1,3,413,1
329,1,1,4,402,1
329,1,1,5,372,1
329,1,1,6,393,1
329,1,1,7,405,1
329,1,1,8,362,1
329,1,1,9,413,1
329,1,1,10,468,1
329,1,1,11,818,0
329,1,1,12,435,1
329,1,1,13,477,1
329,1,1,14,398,1
329,1,1,15,721,0
329,1,1,16,380,1
329,1,1,17,580,1
329,1,1,18,512,1
329,1,1,19,408,1
329,1,1,20,363,1
329,1,1,21,504,1
329,1,1,22,672,0
329,1,1,23,538,1
329,1,1,24,455,1
329,1,1,25,489,1
329,1,1,26,526,1
329,1,1,27,821,0
329,1,1,28,615,1
329,1,1,29,428,1
329,1,1,30,495,1
329,1,1,31,573,1
329,1,1,32,419,1
329,1,1,33,476,1
329,1,1,34,413,1
329,1,1,35,632,1
329,1,1,36,522,1
329,1,1,37,449,1
329,1,1,38,322,1
329,1,1,39,425,1
329,1,1,40,476,1
329,1,2,1,534,1
329,1,2,2,419,1
329,1,2,3,366,1
329,1,2,4,388,1
329,1,2,5,983,1
329,1,2,6,394,1
329,1,2,7,477,1
329,1,2,8,992,1
329,1,2,9,492,1
329,1,2,10,530,1
329,1,2,11,409,1
329,1,2,12,756,1
329,1,2,13,771,0
329,1,2,14,855,1
329,1,2,15,791,1
329,1,2,16,1067,1
329,1,2,17,468,1
329,1,2,18,740,1
329,1,2,19,826,1
329,1,2,20,855,0
329,1,2,21,613,1
329,1,2,22,792,1
329,1,2,23,508,1
329,1,2,24,763,1
329,1,2,25,585,1
329,1,2,26,1039,1
329,1,2,27,903,1
329,1,2,28,1039,1
329,1,2,29,576,1
329,1,2,30,861,1
329,1,2,31,614,1
329,1,2,32,1091,1
329,1,2,33,1473,1
329,1,2,34,1463,1
329,1,2,35,646,1
329,1,2,36,598,1
329,1,2,37,713,1
329,1,2,38,792,1
329,1,2,39,739,1
329,1,2,40,594,1
321,1,1,1,1356,1
321,1,1,2,741,1
321,1,1,3,750,1
321,1,1,4,577,1
321,1,1,5,789,1
321,1,1,6,686,1
321,1,1,7,639,1
321,1,1,8,527,1
321,1,1,9,595,1
321,1,1,10,513,1
321,1,1,11,470,1
321,1,1,12,625,1
321,1,1,13,447,1
321,1,1,14,482,1
321,1,1,15,602,1
321,1,1,16,501,1
321,1,1,17,545,1
321,1,1,18,560,1
321,1,1,19,507,1
321,1,1,20,524,1
321,1,1,21,552,1
321,1,1,22,563,1
321,1,1,23,737,1
321,1,1,24,513,1
321,1,1,25,562,1
321,1,1,26,605,1
321,1,1,27,517,1
321,1,1,28,518,1
321,1,1,29,527,1
321,1,1,30,530,1
321,1,1,31,474,1
321,1,1,32,467,1
321,1,1,33,497,1
321,1,1,34,494,1
321,1,1,35,529,1
321,1,1,36,515,1
321,1,1,37,446,1
321,1,1,38,533,1
321,1,1,39,461,1
321,1,1,40,454,1
321,1,2,1,839,1
321,1,2,2,2042,0
321,1,2,3,1137,1
321,1,2,4,1122,1
321,1,2,5,725,1
321,1,2,6,1053,1
321,1,2,7,650,1
321,1,2,8,697,1
321,1,2,9,794,1
321,1,2,10,1147,1
321,1,2,11,697,1
321,1,2,12,949,1
321,1,2,13,847,1
321,1,2,14,757,1
321,1,2,15,489,1
321,1,2,16,731,1
321,1,2,17,674,1
321,1,2,18,1499,0
321,1,2,19,776,1
321,1,2,20,904,1
321,1,2,21,915,1
321,1,2,22,947,1
321,1,2,23,466,1
321,1,2,24,554,1
321,1,2,25,703,1
321,1,2,26,900,1
321,1,2,27,704,1
321,1,2,28,711,1
321,1,2,29,601,1
321,1,2,30,753,1
321,1,2,31,600,1
321,1,2,32,650,1
321,1,2,33,927,1
321,1,2,34,515,1
321,1,2,35,608,1
321,1,2,36,789,1
321,1,2,37,688,1
321,1,2,38,932,1
321,1,2,39,787,1
321,1,2,40,747,1
306,2,1,1,749,1
306,2,1,2,794,1
306,2,1,3,509,1
306,2,1,4,539,1
306,2,1,5,326,1
306,2,1,6,583,1
306,2,1,7,485,1
306,2,1,8,389,1
306,2,1,9,717,1
306,2,1,10,380,1
306,2,1,11,504,1
306,2,1,12,525,1
306,2,1,13,477,1
306,2,1,14,589,1
306,2,1,15,374,1
306,2,1,16,464,1
306,2,1,17,336,1
306,2,1,18,400,1
306,2,1,19,509,1
306,2,1,20,448,1
306,2,1,21,1163,0
306,2,1,22,1472,1
306,2,1,23,584,1
306,2,1,24,537,1
306,2,1,25,813,0
306,2,1,26,771,1
306,2,1,27,565,1
306,2,1,28,414,1
306,2,1,29,618,1
306,2,1,30,539,1
306,2,1,31,304,1
306,2,1,32,495,1
306,2,1,33,516,1
306,2,1,34,563,1
306,2,1,35,425,1
306,2,1,36,413,1
306,2,1,37,527,1
306,2,1,38,553,1
306,2,1,39,556,1
306,2,1,40,429,1
306,2,2,1,922,1
306,2,2,2,1099,1
306,2,2,3,665,1
306,2,2,4,1113,1
306,2,2,5,749,1
306,2,2,6,886,1
306,2,2,7,1227,1
306,2,2,8,721,1
306,2,2,9,671,1
306,2,2,10,756,1
306,2,2,11,754,1
306,2,2,12,661,1
306,2,2,13,970,1
306,2,2,14,783,1
306,2,2,15,623,1
306,2,2,16,780,1
306,2,2,17,815,1
306,2,2,18,740,1
306,2,2,19,635,1
306,2,2,20,556,1
306,2,2,21,601,1
306,2,2,22,561,1
306,2,2,23,566,1
306,2,2,24,647,1
306,2,2,25,779,1
306,2,2,26,627,1
306,2,2,27,723,1
306,2,2,28,908,1
306,2,2,29,844,1
306,2,2,30,759,1
306,2,2,31,665,1
306,2,2,32,761,1
306,2,2,33,636,1
